eval_id,customer_text,human_intent,predicted_intent,intent_confidence,retrieved_customer_text,retrieved_support_text,retrieval_similarity,retrieved_intent,safe_to_auto_handle,evidence_sufficient,escalation_reason,expected_reply_points,retrieval_evidence,system_decision,system_reason,human_decision,human_evidence,system_evidence
197,@AmericanAir So 644 is canceled too?,cancellation_schedule,cancellation_schedule,0.1323362165042048,@AmericanAir And now the flight is canceled. What’s the compensation?,"@316537 Once you've arrived to your destination, please let us know in DM and we'll take a look.",0.3216004179389367,cancellation_schedule,False,False,live_travel_or_itinerary_issue,Explain cancellation or schedule-change information and provide applicable next steps without guaranteeing an outcome.,True,ESCALATE,high_risk_intent,ESCALATE,INSUFFICIENT,SUFFICIENT
198,@AmericanAir Worst flight ever!! And id kindly appreciate if I am not charged the 25... bag number aa695373 it’s not teachable!,payment_fees_refund,baggage,0.1148443636450602,"@AmericanAir yeah hi I'd really appreciate if youd stop changing my flights. I gave you half my net worth to avoid layovers, garbage company","@326301 We hear your concerns, Ethan. Please let us know if you need any adjustments to your upcoming travel.",0.10294783763211393,baggage,False,False,financial_or_case_specific_issue,Explain applicable fee/refund processes and avoid promising reimbursement without verifying the case.,False,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
199,"@AmericanAir help me out. I’m being charged $360 to transfer miles to my wife’s account. It’s going to be cheaper for me to just buy a ticket. Long story short we need to combine our miles so her, my daughter and myself can fly together but we’re not paying that fee.",loyalty,loyalty,0.22249254019941359,"I’m sorry, what? It’s going to COST me $50 to transfer 4,000 AA Advantage points to my spouse? @AmericanAir this is ridiculous!!",@115906 This is a great option for customers who want to share miles and it's cheaper than having to purchase them.,0.1432256206634655,loyalty,False,False,account_specific_issue,Explain general AAdvantage information and verify account details for account-specific requests.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
200,"@AmericanAir I no longer have Platinum status, am I still able to use the '500-Mile Upgrades' I have previously earned and are showing in my account balance?",flight_delay_status,loyalty,0.12362848068229523,"IMO there is now a negligible, if not zero, probability of being able to use 500-mile upgrades on @AmericanAir. In 2017, flying ~60k miles, I’ve not received a single 500 mi upgrade.",@746469 We try hard to honor all upgrades. The sooner you get on the list the better your chances.,0.23008435079736456,loyalty,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
201,@AmericanAir I am on a delayed flight that will keep me from making my connection. Can you help me?,rebooking_itinerary,rebooking_itinerary,0.21127282934741629,@AmericanAir Hopeful that I will make my connection if I run.,"@331224 Our team is aware of your connection and will try their best so that you can make it. Our apologies for the troubles, Paul.",0.1983449997531952,rebooking_itinerary,False,False,live_travel_or_itinerary_issue,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
202,"@AmericanAir is the worst airline I’ve used this year. When I tried to check my bag at the gate, they charged me $50 cuz they said I should’ve checked it sooner. I was able to gate check the previous flight. I will never fly AA again. And they were so rude!",payment_fees_refund,checkin_boarding_gate,0.2281941582058472,"@AmericanAir By far the worst airline I’ve been on. Difficult to check in.Took 3 flights, never checked by bag and somehow had to check here",@660103 We rely on our team to monitor the available space onboard. We're so sorry for any inconvenience.,0.1734197633324091,checkin_boarding_gate,False,False,financial_or_case_specific_issue,Explain applicable fee/refund processes and avoid promising reimbursement without verifying the case.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
203,Keeps getting better. Can’t get to our gate 🙄 stand still stuck on the plane. Clock is still ticking. Again thank you @AmericanAir,checkin_boarding_gate,checkin_boarding_gate,0.17188028477888373,@AmericanAir 25 minutes since arrival at DC national on 8 pm shuttle. Still stuck on tarmac waiting for a gate. Please hurry !,@464017 Our team's working as quickly as possible to get you to the gate. We're so sorry for the extra wait.,0.18760824130113757,checkin_boarding_gate,False,False,time_sensitive_airport_issue,"Provide check-in, boarding, or gate guidance and escalate time-sensitive airport issues.",False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
204,@AmericanAir -I’m curious how you guys can suddenly be so confused about getting me a refund. I have been waiting on it since SEPTEMBER. POOR customer service to say the least.,payment_fees_refund,payment_fees_refund,0.15783872726023387,Thank you @AmericanAir for getting me on a flight. @116450 I want a refund not a voucher. #NoTrust #HorribleDay,"@506276 We're always happy to have you on board, Julie. We hope you have a nice evening.",0.1247339944439184,payment_fees_refund,False,False,financial_or_case_specific_issue,Explain applicable fee/refund processes and avoid promising reimbursement without verifying the case.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
205,@AmericanAir But this is useless because you don't know which flights are cancelled yet. Will people get enough heads up to book another flight? Will you help them?,booking,cancellation_schedule,0.16852660608518263,@AmericanAir I am stuck in Miami because flights to GGT were cancelled. Called AA and no options to get to my resort. How will you help?,"@127789 We're not seeing any availability today. Please DM your record locator, so we can take a closer look.",0.128808475224226,cancellation_schedule,False,False,case_specific_booking_issue,Provide booking guidance or troubleshoot the booking issue; verify reservation details for case-specific problems.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
206,@AmericanAir flying 30 yr old airplane to Miami.  No overhead space or seat space.  Worst airline in Dallas.  @SouthwestAir please add more flights to South Florida.,seat,seat,0.11971829942032745,Just saw @AmericanAir crew flying standby take overhead 15 rows away from her seat &amp; could see overhead space back there. AA 2512 #Notcool,@560459 Overhead bins are shared space and all customers are welcome to put their bags in other bins if the ones closest to them are full.,0.13108444924609552,seat,False,False,case_specific_seating_issue,Explain available seating options and review the reservation when the issue is case-specific.,False,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
207,"@AmericanAir your website isn't working, getting lots of Access Denied message. Here's a reference number from the error: Reference #18.54cafea5.1512078851.572a2260",booking,booking,0.061764818902469217,@AmericanAir 65CPJX is my booking reference number.,@730743 We've received your DM and will respond shortly.,0.29673488992338126,booking,False,False,case_specific_booking_issue,Provide booking guidance or troubleshoot the booking issue; verify reservation details for case-specific problems.,True,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,SUFFICIENT
208,@AmericanAir She is rebooked tomorrow but who know if flt makes it. She needs an aisle seat.  Still hasnt received confirmation.    She needs to be home for a funeral,rebooking_itinerary,seat,0.12090202152451401,@AmericanAir Good morning!  I'm begging. Can you find me an aisle seat on AA1735 to Vegas?,"@402755 Looks like a pretty, full flight. We're not seeing one available, Anthony.",0.15471640352577282,seat,True,True,,Review the itinerary and provide appropriate rebooking or itinerary-change options.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
209,"Onboard this @AmericanAir A319 which started in operation for America West, then US Airways. #avgeek https://t.co/x83TqyKNlO",general_complaint_or_other,onboard_services,0.05493352346299718,Gotta love onboard wifi @AmericanAir https://t.co/rqxwJZ5brx,"@208458 We know staying connected is important and there's no reason it shouldn't feel like 2017 in the clouds, as well.",0.10122308820394445,onboard_services,False,False,complaint_or_human_review_required,Acknowledge the customer and provide an appropriate response without inventing unsupported information.,False,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
210,@AmericanAir what’s the point of paying for first class &amp; priority when your bags come out last! #nobueno #waitedtolong #notokay,baggage,baggage,0.1154541452422644,Hey @AmericanAir why do priority bags come out last at @164688 ?!.... 40min is a bit over the top... I gotta go!,@411162 Our apologies for the delay of your bag today. We do show that it's been scanned to baggage claim. Thanks for your patience.,0.31313212045804034,baggage,False,False,case_specific_baggage_issue,"Address the baggage issue, explain the relevant process, and request claim/tracking details when needed.",True,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,SUFFICIENT
211,@AmericanAir why no pre-check on my mobile boarding pass? I paid good money to not have to take my belt off.,checkin_boarding_gate,checkin_boarding_gate,0.17397239096470987,@americanair why is it taking so long to get my mobile boarding pass 😩,"@666401 Please DM your record locator, and we'll take a look.",0.31739310561292866,checkin_boarding_gate,False,False,time_sensitive_airport_issue,"Provide check-in, boarding, or gate guidance and escalate time-sensitive airport issues.",True,AUTO,sufficient_evidence_low_risk,ESCALATE,INSUFFICIENT,SUFFICIENT
212,@AmericanAir Check in online was down. Its been 2 hours waiting in line to check in and no staff is explaining anything Flight 908 boards in 1 hour and still unable to check our bags,general_complaint_or_other,checkin_boarding_gate,0.1964009786190291,@AmericanAir why am I unable to check in online? My record locator is GLCGFU,@734717 Everything looks good on our end. What message are you getting?,0.277134307101811,checkin_boarding_gate,False,False,complaint_or_human_review_required,Acknowledge the customer and provide an appropriate response without inventing unsupported information.,True,AUTO,sufficient_evidence_low_risk,ESCALATE,INSUFFICIENT,SUFFICIENT
213,@AmericanAir delayed again?! Killing it! Good job everybody.,flight_delay_status,flight_delay_status,0.1162217292649667,Delayed again 🙃 @AmericanAir,@636851 We're sorry for the wait. We are working to get you to your destination as soon as possible.,0.42131050676399523,flight_delay_status,False,False,live_travel_or_itinerary_issue,Provide current flight status/ETA when available; avoid guessing and request flight details when necessary.,True,ESCALATE,low_intent_confidence,ESCALATE,INSUFFICIENT,SUFFICIENT
214,"We got to the gate 10 mins before departure time, other passengers on the shuttle got onto the plane. With ramp, we had to wait with the wheelchair. As we got to the gate half a second before the other passengers, @AmericanAir slammed the door on a passenger who is disabled!",accessibility,checkin_boarding_gate,0.21403428274889472,@AmericanAir Transferred from aa469 to aa4216. Got to gate 5 mins BEFORE departure and plane left. Nice...,@374017 We truly sorry you missed your flight. We do close the door 10 minutes prior to departure to ensure an on time departure.,0.2455153904096912,checkin_boarding_gate,False,False,accessibility_assistance_required,Acknowledge the accessibility need and connect the customer with appropriate assistance.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
215,@177881 i just left flight 5060 from Charlotte to Mobile on @AmericanAir Seat C1. I left a black drawstring bag the size of  a hand with white gloves in it. These are of great importance to me. Any help in retrieving them is appreciated. 7032299834,lost_found,seat,0.15077577245874785,@AmericanAir I️ left my personal notebook on my AA flight 5809 this morning DFW-&gt;HOU.  It is black and left in seat back of 20C.  How can you help get this back to me?,@679832 Found items are sent to one central location. Please follow this link to give us your contact information. https://t.co/JsEGHYNki5,0.11499101090727183,seat,False,False,lost_property_case,Provide the Lost & Found process and request relevant flight/item details.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
216,"@AmericanAir if I book my flight and my campanions flight under 2 seperate transactions bcuz our return flights are different, how do I join them so we get companion benefits?  Is that possible?",booking,booking,0.1583279100058791,Thanks .@AmericanAir for helping me book my flight.,@193555 We look forward to having you travel with us!,0.168224663826345,booking,False,False,case_specific_booking_issue,Provide booking guidance or troubleshoot the booking issue; verify reservation details for case-specific problems.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
217,@AmericanAir #disgusted #horribleservice was travelling for surgery get to airport flight delayed &amp; ticket cancelled without notice for no reason 2nd flight told to check carryon eventho meds and nebulizer in bag couldn't ask ppl that took 3+ carryons on before to check theres!,accessibility,cancellation_schedule,0.16857926728205375,@AmericanAir You cancelled my flight for no reason,@388072 We're so sorry for the frustration that must've caused. We only cancel flights when we absolutely have to.,0.20583474207622665,cancellation_schedule,False,False,accessibility_assistance_required,Acknowledge the accessibility need and connect the customer with appropriate assistance.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
218,"@AmericanAir Holy cow, super narrow seats! No IFE! When the person in front of me reclined, I was almost impaled by my laptop! Good thing no one in middle seat so I have a bit more breathing room.
I'm sure it's super efficient with fuel and all, but anything &gt;3 hrs will be horrendous!",seat,seat,0.19728717427489004,"No one in the middle seat on @AmericanAir when you don’t get the upgrade is always a blessing, no one in the middle seat when you’re flying with a dog is priceless! #ThanksgivingTravel","@132059 We're so glad to have you on board, Melissa. You and your pup will be comfy as ever. Enjoy the AAmazing flight!",0.177020913158463,seat,True,True,,Explain available seating options and review the reservation when the issue is case-specific.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
219,#DearSanta all I want for #Christmas is a @116462 WiFi connection on my beloved @AmericanAir flights faster than 9600baud dialup !,onboard_services,rebooking_itinerary,0.15414799044412614,"Have such a slow, unreliable internet connection on @52624 on my @AmericanAir flight they must think I'm @393387","@539226 We're sorry about that, Rick. Please reach out to our friends @116462 for assistance with your Wi-Fi.",0.18740007521050944,rebooking_itinerary,True,True,,Provide information about onboard services and escalate current aircraft-specific problems.,False,ESCALATE,insufficient_historical_evidence,AUTO,SUFFICIENT,INSUFFICIENT
220,@AmericanAir thank you so much Tess  I believe that's her name.  She helped me fine a seat closer to my son whom isn't feeling well.  It was my fault I didn't pay attention to our seats earlier.  Have a blessed day.,seat,seat,0.17628674151955837,Hoping karma is real - paid extra $$ for a seat closer to the front only to switch so a mom + baby could sit with her parents. @AmericanAir,@581374 Karma works in mysterious ways and we're sure that they're more than thankful for what you did just like us. #greatkAArma coming your way!,0.1590082396508587,seat,False,False,case_specific_seating_issue,Explain available seating options and review the reservation when the issue is case-specific.,False,ESCALATE,insufficient_historical_evidence,ESCALATE,INSUFFICIENT,INSUFFICIENT
